year,coc_number,coc_number_and_name,pprn,estimated_ard,bonus,coc_planning,State,coc_name,coc_category,pit_overall_homeless,pit_sheltered_es_homeless,pit_sheltered_th_homeless,pit_sheltered_sh_homeless,pit_sheltered_total_homeless,pit_unsheltered_homeless,pit_homeless_individuals,pit_sheltered_es_homeless_individuals,pit_sheltered_th_homeless_individuals,pit_sheltered_sh_homeless_individuals,pit_sheltered_total_homeless_individuals,pit_unsheltered_homeless_individuals,pit_homeless_people_in_families,pit_sheltered_es_homeless_people_in_families,pit_sheltered_th_homeless_people_in_families,pit_sheltered_total_homeless_people_in_families,pit_unsheltered_homeless_people_in_families,pit_homeless_family_households,pit_sheltered_es_homeless_family_households,pit_sheltered_th_homeless_family_households,pit_sheltered_total_homeless_family_households,pit_unsheltered_homeless_family_households,pit_chronically_homeless,pit_sheltered_es_chronically_homeless,pit_sheltered_sh_chronically_homeless,pit_sheltered_total_chronically_homeless,pit_unsheltered_chronically_homeless,pit_chronically_homeless_individuals,pit_sheltered_es_chronically_homeless_individuals,pit_sheltered_sh_chronically_homeless_individuals,pit_sheltered_total_chronically_homeless_individuals,pit_unsheltered_chronically_homeless_individuals,pit_chronically_homeless_people_in_families,pit_sheltered_es_chronically_homeless_people_in_families,pit_sheltered_total_chronically_homeless_people_in_families,pit_unsheltered_chronically_homeless_people_in_families,pit_homeless_veterans,pit_sheltered_es_homeless_veterans,pit_sheltered_th_homeless_veterans,pit_sheltered_sh_homeless_veterans,pit_sheltered_total_homeless_veterans,pit_unsheltered_homeless_veterans,pit_homeless_unaccompanied_youth_under_25,pit_sheltered_es_homeless_unaccompanied_youth_under_25,pit_sheltered_th_homeless_unaccompanied_youth_under_25,pit_sheltered_sh_homeless_unaccompanied_youth_under_25,pit_sheltered_total_homeless_unaccompanied_youth_under_25,pit_unsheltered_homeless_unaccompanied_youth_under_25,pit_homeless_unaccompanied_youth_under_18,pit_sheltered_es_homeless_unaccompanied_youth_under_18,pit_sheltered_th_homeless_unaccompanied_youth_under_18,pit_sheltered_sh_homeless_unaccompanied_youth_under_18,pit_sheltered_total_homeless_unaccompanied_youth_under_18,pit_unsheltered_homeless_unaccompanied_youth_under_18,pit_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_es_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_th_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_sh_homeless_unaccompanied_youth_age_18_to_24,pit_sheltered_total_homeless_unaccompanied_youth_age_18_to_24,pit_unsheltered_homeless_unaccompanied_youth_age_18_to_24,pit_homeless_parenting_youth_under_25,pit_sheltered_es_homeless_parenting_youth_under_25,pit_sheltered_th_homeless_parenting_youth_under_25,pit_sheltered_total_homeless_parenting_youth_under_25,pit_unsheltered_homeless_parenting_youth_under_25,pit_homeless_parenting_youth_under_18,pit_sheltered_es_homeless_parenting_youth_under_18,pit_sheltered_th_homeless_parenting_youth_under_18,pit_sheltered_total_homeless_parenting_youth_under_18,pit_unsheltered_homeless_parenting_youth_under_18,pit_homeless_parenting_youth_age_18_to_24,pit_sheltered_es_homeless_parenting_youth_age_18_to_24,pit_sheltered_th_homeless_parenting_youth_age_18_to_24,pit_sheltered_total_homeless_parenting_youth_age_18_to_24,pit_unsheltered_homeless_parenting_youth_age_18_to_24,pit_homeless_children_of_parenting_youth,pit_sheltered_es_homeless_children_of_parenting_youth,pit_sheltered_th_homeless_children_of_parenting_youth,pit_sheltered_total_homeless_children_of_parenting_youth,pit_unsheltered_homeless_children_of_parenting_youth
2018,OH-501,"OH-501-TOLEDO,LUCAS COUNTY",5711115,4143741,342667,171333,OH,Toledo/Lucas County CoC,Other Urban CoCs,662,507,121,12,640,22,403,313,58,12,383,20,259,194,63,257,2,78,58,19,77,1,51.0,36.0,6.0,42.0,9.0,37,22.0,6.0,28,9,14.0,14.0,14.0,0.0,24.0,12.0,12.0,0.0,24.0,0.0,24.0,21.0,3.0,0.0,24.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,18.0,15.0,3.0,0.0,18.0,0.0,10.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,10.0,0.0,18.0,14.0,4.0,18.0,0.0
2018,OH-502,"OH-502-CLEVELAND,CUYAHOGA COUNTY",21096539,27022106,1621326,810663,OH,Cleveland/Cuyahoga County CoC,Suburban CoCs,1808,1597,95,38,1730,78,1377,1166,95,38,1299,78,431,431,0,431,0,123,123,0,123,0,172.0,111.0,16.0,127.0,45.0,172,111.0,16.0,127,45,0.0,0.0,0.0,0.0,159.0,44.0,95.0,19.0,158.0,1.0,104.0,93.0,0.0,0.0,93.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,93.0,0.0,0.0,93.0,11.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,19.0,19.0,0.0,19.0,0.0
2018,OH-503,"OH-503-COLUMBUS,FRANKLIN COUNTY",6683743,11469253,688155,344078,OH,Columbus/Franklin County CoC,Major Cities,1807,1427,92,0,1519,288,1241,912,47,0,959,282,566,515,45,560,6,169,147,20,167,2,137.0,41.0,0.0,41.0,96.0,137,41.0,0.0,41,96,0.0,0.0,0.0,0.0,100.0,60.0,26.0,0.0,86.0,14.0,125.0,79.0,17.0,0.0,96.0,29.0,4.0,4.0,0.0,0.0,4.0,0.0,121.0,75.0,17.0,0.0,92.0,29.0,49.0,28.0,21.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,28.0,21.0,49.0,0.0,62.0,38.0,24.0,62.0,0.0
2018,OH-504,"OH-504-YOUNGSTOWN,MAHONING COUNTY",2879600,1784205,172776,86388,OH,Youngstown/Mahoning County CoC,Other Urban CoCs,180,149,8,0,157,23,95,70,2,0,72,23,85,79,6,85,0,28,25,3,28,0,25.0,21.0,0.0,21.0,4.0,25,21.0,0.0,21,4,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,10.0,2.0,12.0,12.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,0.0,11.0,10.0,1.0,11.0,0.0
2018,OH-505,"OH-505-DAYTON,KETTERING,MONTGOMERY COUNTY",5629063,9204284,552257,276129,OH,"Dayton, Kettering/Montgomery County CoC",Suburban CoCs,680,499,130,0,629,51,566,408,107,0,515,51,114,91,23,114,0,39,28,11,39,0,30.0,28.0,0.0,28.0,2.0,30,28.0,0.0,28,2,0.0,0.0,0.0,0.0,52.0,19.0,32.0,0.0,51.0,1.0,86.0,39.0,45.0,0.0,84.0,2.0,5.0,5.0,0.0,0.0,5.0,0.0,81.0,34.0,45.0,0.0,79.0,2.0,16.0,5.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,11.0,16.0,0.0,20.0,8.0,12.0,20.0,0.0
2018,OH-506,"OH-506-AKRON,BARBERTON,SUMMIT COUNTY",5091346,4575345,305481,152740,OH,"Akron, Barberton/Summit County CoC",Suburban CoCs,587,270,167,17,454,133,462,189,123,17,329,133,125,81,44,125,0,35,23,12,35,0,46.0,3.0,5.0,8.0,38.0,46,3.0,5.0,8,38,0.0,0.0,0.0,0.0,64.0,19.0,30.0,7.0,56.0,8.0,44.0,16.0,22.0,0.0,38.0,6.0,14.0,8.0,6.0,0.0,14.0,0.0,30.0,8.0,16.0,0.0,24.0,6.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,6.0,6.0,0.0,6.0,0.0
2018,OH-507,OH-507-OHIO BALANCE OF STATE,16981872,16404500,1018912,509456,OH,Ohio Balance of State CoC,Rural CoCs,3133,1754,736,10,2500,633,1809,1028,249,10,1287,522,1324,726,487,1213,111,418,230,156,386,32,196.0,91.0,3.0,94.0,102.0,180,75.0,3.0,78,102,16.0,16.0,16.0,0.0,162.0,75.0,65.0,1.0,141.0,21.0,184.0,108.0,37.0,0.0,145.0,39.0,5.0,5.0,0.0,0.0,5.0,0.0,179.0,103.0,37.0,0.0,140.0,39.0,74.0,34.0,34.0,68.0,6.0,0.0,0.0,0.0,0.0,0.0,74.0,34.0,34.0,68.0,6.0,110.0,50.0,52.0,102.0,8.0
2018,OH-508,"OH-508-CANTON,MASSILLON,ALLIANCE,STARK COUNTY",2595679,2942080,176525,88262,OH,"Canton, Massillon, Alliance/Stark County CoC",Suburban CoCs,278,221,17,0,238,40,145,103,2,0,105,40,133,118,15,133,0,43,38,5,43,0,3.0,0.0,0.0,0.0,3.0,3,0.0,0.0,0,3,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,10.0,5.0,10.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,6.0,4.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,14.0,14.0,0.0,14.0,0.0
2018,OK-500,OK-500-NORTH CENTRAL OKLAHOMA,657622,257918,39457,19729,OK,North Central Oklahoma CoC,Rural CoCs,181,89,52,0,141,40,98,44,19,0,63,35,83,45,33,78,5,27,15,11,26,1,7.0,6.0,0.0,6.0,1.0,3,2.0,0.0,2,1,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,14.0,3.0,0.0,17.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,14.0,10.0,3.0,0.0,13.0,1.0,5.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,5.0,0.0,7.0,2.0,5.0,7.0,0.0
2018,OK-501,OK-501-TULSA CITY & COUNTY,2859778,3466756,208005,104003,OK,Tulsa City & County CoC,Major Cities,1083,625,215,17,857,226,876,504,137,17,658,218,207,121,78,199,8,67,39,25,64,3,159.0,48.0,16.0,64.0,95.0,155,48.0,16.0,64,91,4.0,0.0,0.0,4.0,113.0,48.0,39.0,2.0,89.0,24.0,122.0,32.0,37.0,1.0,70.0,52.0,7.0,4.0,0.0,0.0,4.0,3.0,115.0,28.0,37.0,1.0,66.0,49.0,17.0,5.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,12.0,17.0,0.0,18.0,8.0,10.0,18.0,0.0
2018,OK-502,OK-502-OKLAHOMA CITY,3516523,3558289,213497,106749,OK,Oklahoma City CoC,Major Cities,1183,635,154,0,789,394,940,510,81,0,591,349,243,125,73,198,45,82,43,25,68,14,260.0,63.0,0.0,63.0,197.0,243,57.0,0.0,57,186,17.0,6.0,6.0,11.0,121.0,50.0,35.0,0.0,85.0,36.0,53.0,29.0,12.0,0.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,29.0,12.0,0.0,41.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0
2018,OK-503,OK-503-OKLAHOMA BALANCE OF STATE,1104272,567890,66256,33128,OK,Oklahoma Balance of State CoC,Rural CoCs,233,78,0,0,78,155,47,4,0,0,4,43,186,74,0,74,112,57,20,0,20,37,42.0,17.0,0.0,17.0,25.0,25,4.0,0.0,4,21,17.0,13.0,13.0,4.0,5.0,3.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,10.0,10.0,2.0,0.0,2.0,8.0
2018,OK-504,"OK-504-NORMAN,CLEVELAND COUNTY",357904,402933,24176,12088,OK,Norman/Cleveland County CoC,Suburban CoCs,364,76,61,0,137,227,331,76,28,0,104,227,33,0,33,33,0,6,0,6,6,0,303.0,76.0,0.0,76.0,227.0,303,76.0,0.0,76,227,0.0,0.0,0.0,0.0,15.0,1.0,4.0,0.0,5.0,10.0,13.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,OK-505,OK-505-NORTHEAST OKLAHOMA,791537,352044,47492,23746,OK,Northeast Oklahoma CoC,Rural CoCs,392,293,48,0,341,51,232,168,40,0,208,24,160,125,8,133,27,50,38,3,41,9,93.0,71.0,0.0,71.0,22.0,36,26.0,0.0,26,10,57.0,45.0,45.0,12.0,15.0,13.0,0.0,0.0,13.0,2.0,57.0,44.0,10.0,0.0,54.0,3.0,14.0,14.0,0.0,0.0,14.0,0.0,43.0,30.0,10.0,0.0,40.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
2018,OK-506,OK-506-SOUTHWEST OKLAHOMA REGIONAL,695492,117578,41730,20865,OK,Southwest Oklahoma Regional CoC,Rural CoCs,191,96,54,0,150,41,114,62,14,0,76,38,77,34,40,74,3,19,8,10,18,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,29.0,3.0,1.0,0.0,4.0,25.0,16.0,0.0,14.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,14.0,2.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,5.0,0.0,5.0,5.0,0.0
2018,OK-507,OK-507-SOUTHEASTERN OKLAHOMA REGIONAL,984128,116835,59048,29524,OK,Southeastern Oklahoma Regional CoC,Rural CoCs,244,185,2,0,187,57,185,142,2,0,144,41,59,43,0,43,16,19,14,0,14,5,44.0,33.0,0.0,33.0,11.0,39,28.0,0.0,28,11,5.0,5.0,5.0,0.0,14.0,7.0,0.0,0.0,7.0,7.0,29.0,28.0,0.0,0.0,28.0,1.0,9.0,9.0,0.0,0.0,9.0,0.0,20.0,19.0,0.0,0.0,19.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
2018,OR-500,"OR-500-EUGENE,SPRINGFIELD,LANE COUNTY",768403,3363526,201812,100906,OR,"Eugene, Springfield/Lane County CoC",Other Urban CoCs,1641,412,95,0,507,1134,1390,338,31,0,369,1021,251,74,64,138,113,76,22,22,44,32,712.0,112.0,0.0,112.0,600.0,677,105.0,0.0,105,572,35.0,7.0,7.0,28.0,173.0,35.0,18.0,0.0,53.0,120.0,132.0,25.0,9.0,0.0,34.0,98.0,25.0,13.0,0.0,0.0,13.0,12.0,107.0,12.0,9.0,0.0,21.0,86.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
2018,OR-501,"OR-501-PORTLAND,GRESHAM,MULTNOMAH COUNTY",6589429,22269997,1336200,668100,OR,"Portland, Gresham/Multnomah County CoC",Major Cities,4019,1804,547,0,2351,1668,3394,1298,505,0,1803,1591,625,506,42,548,77,193,150,15,165,28,1384.0,467.0,0.0,467.0,917.0,1312,411.0,0.0,411,901,72.0,56.0,56.0,16.0,448.0,141.0,124.0,0.0,265.0,183.0,314.0,116.0,66.0,0.0,182.0,132.0,13.0,4.0,1.0,0.0,5.0,8.0,301.0,112.0,65.0,0.0,177.0,124.0,19.0,9.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,6.0,15.0,4.0,21.0,12.0,5.0,17.0,4.0
2018,OR-502,"OR-502-MEDFORD,ASHLAND,JACKSON COUNTY",458101,244882,27486,13743,OR,"Medford, Ashland/Jackson County CoC",Suburban CoCs,732,240,163,0,403,329,624,192,115,0,307,317,108,48,48,96,12,39,14,21,35,4,259.0,67.0,0.0,67.0,192.0,245,63.0,0.0,63,182,14.0,4.0,4.0,10.0,116.0,33.0,49.0,0.0,82.0,34.0,64.0,19.0,18.0,0.0,37.0,27.0,15.0,9.0,6.0,0.0,15.0,0.0,49.0,10.0,12.0,0.0,22.0,27.0,11.0,1.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,10.0,11.0,0.0,13.0,1.0,12.0,13.0,0.0
2018,OR-503,OR-503-CENTRAL OREGON,388283,596396,35784,17892,OR,Central Oregon CoC,Rural CoCs,787,191,41,0,232,555,588,161,37,0,198,390,199,30,4,34,165,62,11,2,13,49,172.0,23.0,0.0,23.0,149.0,139,19.0,0.0,19,120,33.0,4.0,4.0,29.0,60.0,17.0,7.0,0.0,24.0,36.0,98.0,25.0,17.0,0.0,42.0,56.0,15.0,5.0,3.0,0.0,8.0,7.0,83.0,20.0,14.0,0.0,34.0,49.0,5.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,4.0,1.0
2018,OR-505,OR-505-OREGON BALANCE OF STATE,3556445,3065532,213387,106693,OR,Oregon Balance of State CoC,Rural CoCs,6392,1042,816,0,1858,4534,4419,820,423,0,1243,3176,1973,222,393,615,1358,672,82,129,211,461,1503.0,278.0,0.0,278.0,1225.0,1369,257.0,0.0,257,1112,134.0,21.0,21.0,113.0,474.0,73.0,55.0,0.0,128.0,346.0,641.0,91.0,77.0,0.0,168.0,473.0,243.0,35.0,15.0,0.0,50.0,193.0,398.0,56.0,62.0,0.0,118.0,280.0,53.0,12.0,16.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,53.0,12.0,16.0,28.0,25.0,58.0,12.0,21.0,33.0,25.0
2018,OR-506,"OR-506-HILLSBORO,BEAVERTON,WASHINGTON COUNTY",1855306,3369507,202170,101085,OR,"Hillsboro, Beaverton/Washington County CoC",Suburban CoCs,522,65,90,8,163,359,407,13,70,8,91,316,115,52,20,72,43,39,18,8,26,13,166.0,7.0,6.0,13.0,153.0,149,1.0,6.0,7,142,17.0,6.0,6.0,11.0,71.0,0.0,47.0,0.0,47.0,24.0,45.0,10.0,9.0,1.0,20.0,25.0,6.0,4.0,1.0,0.0,5.0,1.0,39.0,6.0,8.0,1.0,15.0,24.0,6.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,3.0,5.0,0.0,3.0,3.0,2.0
2018,OR-507,OR-507-CLACKAMAS COUNTY,1626951,2353017,141181,70591,OR,Clackamas County CoC,Suburban CoCs,383,3,34,0,37,346,317,0,16,0,16,301,66,3,18,21,45,27,1,7,8,19,125.0,0.0,0.0,0.0,125.0,122,0.0,0.0,0,122,3.0,0.0,0.0,3.0,21.0,0.0,1.0,0.0,1.0,20.0,15.0,0.0,7.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,7.0,8.0,9.0,0.0,9.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,8.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0
2018,PA-500,PA-500-PHILADELPHIA,31258589,32693718,1961623,980812,PA,Philadelphia CoC,Major Cities,5788,3420,1050,235,4705,1083,3589,1939,332,235,2506,1083,2199,1481,718,2199,0,744,493,251,744,0,943.0,334.0,182.0,516.0,427.0,909,300.0,182.0,482,427,34.0,34.0,34.0,0.0,239.0,74.0,90.0,39.0,203.0,36.0,300.0,153.0,29.0,22.0,204.0,96.0,36.0,19.0,0.0,0.0,19.0,17.0,264.0,134.0,29.0,22.0,185.0,79.0,183.0,99.0,84.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,99.0,84.0,183.0,0.0,271.0,148.0,123.0,271.0,0.0
2018,PA-501,"PA-501-HARRISBURG,DAUPHIN COUNTY",1864343,1671218,111861,55930,PA,Harrisburg/Dauphin County CoC,Suburban CoCs,445,263,125,22,410,35,260,180,23,22,225,35,185,83,102,185,0,64,30,34,64,0,47.0,16.0,22.0,38.0,9.0,47,16.0,22.0,38,9,0.0,0.0,0.0,0.0,39.0,17.0,11.0,5.0,33.0,6.0,13.0,11.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,1.0,0.0,12.0,1.0,13.0,3.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,10.0,13.0,0.0,20.0,3.0,17.0,20.0,0.0
2018,PA-502,"PA-502-UPPER DARBY,CHESTER,HAVERFORD,DELAWARE COUNTY",4353501,4887497,293250,146625,PA,"Upper Darby, Chester, Haverford/Delaware County CoC",Suburban CoCs,414,290,71,0,361,53,234,153,28,0,181,53,180,137,43,180,0,58,40,18,58,0,33.0,14.0,0.0,14.0,19.0,33,14.0,0.0,14,19,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,18.0,8.0,7.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,7.0,0.0,15.0,3.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,6.0,0.0,5.0,2.0,3.0,5.0,0.0
2018,PA-503,"PA-503-WILKES-BARRE,HAZLETON,LUZERNE COUNTY",4397567,4021709,263854,131927,PA,"Wilkes-Barre, Hazleton/Luzerne County CoC",Suburban CoCs,165,78,81,0,159,6,95,59,30,0,89,6,70,19,51,70,0,24,7,17,24,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,9.0,0.0,15.0,7.0,8.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,8.0,0.0,15.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,7.0,0.0,7.0,7.0,0.0
2018,PA-504,"PA-504-LOWER MERION,NORRISTOWN,ABINGTON,MONTGOMERY COUNTY",3073192,2888253,184392,92196,PA,"Lower Merion, Norristown, Abington/Montgomery County CoC",Suburban CoCs,291,226,45,0,271,20,141,111,10,0,121,20,150,115,35,150,0,44,32,12,44,0,20.0,17.0,0.0,17.0,3.0,20,17.0,0.0,17,3,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,8.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,0.0,6.0,5.0,1.0,6.0,0.0
2018,PA-505,PA-505-CHESTER COUNTY,1840742,1626834,110445,55222,PA,Chester County CoC,Suburban CoCs,579,266,300,0,566,13,365,109,243,0,352,13,214,157,57,214,0,69,56,13,69,0,11.0,11.0,0.0,11.0,0.0,11,11.0,0.0,11,0,0.0,0.0,0.0,0.0,206.0,15.0,191.0,0.0,206.0,0.0,6.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,6.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,0.0
2018,PA-506,"PA-506-READING,BERKS COUNTY",3604647,2762261,216279,108139,PA,Reading/Berks County CoC,Suburban CoCs,562,305,246,0,551,11,406,239,156,0,395,11,156,66,90,156,0,51,23,28,51,0,5.0,4.0,0.0,4.0,1.0,5,4.0,0.0,4,1,0.0,0.0,0.0,0.0,39.0,21.0,18.0,0.0,39.0,0.0,21.0,13.0,7.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,7.0,0.0,20.0,1.0,14.0,5.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,9.0,14.0,0.0,25.0,9.0,16.0,25.0,0.0
2018,PA-508,"PA-508-SCRANTON,LACKAWANNA COUNTY",2411029,2683752,161025,80513,PA,Scranton/Lackawanna County CoC,Suburban CoCs,159,76,70,8,154,5,100,56,31,8,95,5,59,20,39,59,0,19,6,13,19,0,12.0,10.0,1.0,11.0,1.0,12,10.0,1.0,11,1,0.0,0.0,0.0,0.0,33.0,7.0,26.0,0.0,33.0,0.0,8.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,8.0,0.0,6.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,6.0,0.0,11.0,5.0,6.0,11.0,0.0
2018,PA-509,PA-509-EASTERN PENNSYLVANIA,12189442,11427945,731367,365683,PA,Eastern Pennsylvania CoC,Rural CoCs,1998,1032,620,0,1652,346,1108,535,247,0,782,326,890,497,373,870,20,288,155,127,282,6,91.0,67.0,0.0,67.0,24.0,73,53.0,0.0,53,20,18.0,14.0,14.0,4.0,97.0,36.0,49.0,0.0,85.0,12.0,143.0,72.0,41.0,0.0,113.0,30.0,14.0,11.0,2.0,0.0,13.0,1.0,129.0,61.0,39.0,0.0,100.0,29.0,63.0,28.0,35.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,28.0,35.0,63.0,0.0,95.0,44.0,51.0,95.0,0.0
2018,PA-510,PA-510-LANCASTER CITY & COUNTY,3386284,2296691,203177,101589,PA,Lancaster City & County CoC,Suburban CoCs,406,248,142,0,390,16,226,125,85,0,210,16,180,123,57,180,0,56,38,18,56,0,22.0,12.0,0.0,12.0,10.0,14,4.0,0.0,4,10,8.0,8.0,8.0,0.0,32.0,4.0,26.0,0.0,30.0,2.0,15.0,12.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,3.0,0.0,15.0,0.0,8.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,8.0,0.0,16.0,13.0,3.0,16.0,0.0
2018,PA-511,"PA-511-BRISTOL,BENSALEM,BUCKS COUNTY",1611438,1157695,96686,48343,PA,"Bristol, Bensalem/Bucks County CoC",Suburban CoCs,397,155,223,0,378,19,194,105,70,0,175,19,203,50,153,203,0,68,15,53,68,0,25.0,22.0,0.0,22.0,3.0,25,22.0,0.0,22,3,0.0,0.0,0.0,0.0,13.0,8.0,2.0,0.0,10.0,3.0,13.0,7.0,4.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,4.0,0.0,11.0,2.0,13.0,4.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,9.0,13.0,0.0,18.0,7.0,11.0,18.0,0.0
2018,PA-512,PA-512-YORK CITY & COUNTY,1953959,1223485,117238,58619,PA,York City & County CoC,Suburban CoCs,324,177,114,0,291,33,167,102,35,0,137,30,157,75,79,154,3,47,20,26,46,1,13.0,8.0,0.0,8.0,5.0,13,8.0,0.0,8,5,0.0,0.0,0.0,0.0,11.0,5.0,4.0,0.0,9.0,2.0,21.0,15.0,5.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,5.0,0.0,20.0,1.0,7.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,7.0,0.0,7.0,6.0,1.0,7.0,0.0
